Date;Receipt number;Receipt type;Total collected;Payment type;Store
08/12/2020 12.13;43-1388;Sale;4600000;GO FOOD;Crisbar Unjani
08/12/2020 12.12;27-7783;Sale;0;Cash;Crisbar Antapani
08/12/2020 12.12;33-15254;Sale;3900000;Cash;Crisbar Unjani
08/12/2020 12.11;38-4993;Sale;2000000;Cash;Crisbar Metro Margahayu
08/12/2020 12.10;33-15253;Sale;3950000;Cash;Crisbar Unjani
08/12/2020 12.10;19-38415;Sale;4597500;Cash;Crisbar Sukapura
08/12/2020 12.09;38-4992;Sale;1450000;Cash;Crisbar Metro Margahayu
08/12/2020 12.09;43-1387;Sale;3454200;GRAB FOOD;Crisbar Unjani
08/12/2020 12.08;15-31989;Sale;9000000;GRAB FOOD;Crisbar Jatinangor
08/12/2020 12.04;33-15252;Sale;1350000;Cash;Crisbar Unjani
08/12/2020 12.04;38-4991;Sale;3800000;Cash;Crisbar Metro Margahayu
08/12/2020 12.04;4-41099;Sale;1900000;GOPAY;Crisbar Cisitu
08/12/2020 12.04;29-7001;Sale;2400000;GRAB FOOD;Crisbar Sukajadi
08/12/2020 12.03;43-1386;Sale;6100000;GO FOOD;Crisbar Unjani
08/12/2020 12.02;15-31988;Sale;1850000;GO FOOD;Crisbar Jatinangor
08/12/2020 12.01;15-31987;Sale;4300000;GO FOOD;Crisbar Jatinangor
08/12/2020 12.01;19-38414;Sale;4600000;GO FOOD;Crisbar Sukapura
08/12/2020 11.59;15-31986;Sale;6782100;GRAB FOOD;Crisbar Jatinangor
08/12/2020 11.59;4-41098;Sale;8400000;GO FOOD;Crisbar Cisitu
08/12/2020 11.58;43-1385;Sale;6650000;GRAB FOOD;Crisbar Unjani
08/12/2020 11.58;29-7000;Sale;5181400;GRAB FOOD;Crisbar Sukajadi
08/12/2020 11.54;4-41097;Sale;4500000;Cash;Crisbar Cisitu
08/12/2020 11.54;19-38413;Sale;3496400;GRAB FOOD;Crisbar Sukapura
08/12/2020 11.49;43-1384;Sale;2800000;GO FOOD;Crisbar Unjani
08/12/2020 11.48;4-41096;Sale;10000000;Cash;Crisbar Cisitu
08/12/2020 11.47;43-1383;Sale;5729000;GRAB FOOD;Crisbar Unjani
08/12/2020 11.47;29-6999;Sale;4212500;GRAB FOOD;Crisbar Sukajadi
08/12/2020 11.43;43-1382;Sale;7900000;GO FOOD;Crisbar Unjani
08/12/2020 11.42;4-41095;Sale;8250000;GO FOOD;Crisbar Cisitu
08/12/2020 11.42;27-7782;Sale;3875500;GRAB FOOD;Crisbar Antapani
08/12/2020 11.42;19-38412;Sale;3100000;GO FOOD;Crisbar Sukapura
08/12/2020 11.39;27-7781;Sale;3100000;Cash;Crisbar Antapani
08/12/2020 11.39;19-38411;Sale;3300000;GO FOOD;Crisbar Sukapura
08/12/2020 11.38;4-41094;Sale;3600000;GO FOOD;Crisbar Cisitu
08/12/2020 11.36;19-38410;Sale;4300000;GO FOOD;Crisbar Sukapura
08/12/2020 11.36;38-4990;Sale;3800000;Cash;Crisbar Metro Margahayu
08/12/2020 11.35;43-1381;Sale;2400000;GO FOOD;Crisbar Unjani
08/12/2020 11.35;33-15251;Sale;4750000;Cash;Crisbar Unjani
08/12/2020 11.32;4-41093;Sale;7650000;GRAB FOOD;Crisbar Cisitu
08/12/2020 11.32;29-6998;Sale;3833400;GRAB FOOD;Crisbar Sukajadi
08/12/2020 11.32;36-5381;Sale;5560500;GRAB FOOD;Crisbar Metro Margahayu
08/12/2020 11.31;43-1380;Sale;5602600;GRAB FOOD;Crisbar Unjani
08/12/2020 11.29;29-6997;Sale;1950000;Cash;Crisbar Sukajadi
08/12/2020 11.29;43-1379;Sale;8509200;GRAB FOOD;Crisbar Unjani
08/12/2020 11.27;36-5380;Sale;3496400;GRAB FOOD;Crisbar Metro Margahayu
08/12/2020 11.25;27-7780;Sale;13050000;GRAB FOOD;Crisbar Antapani
08/12/2020 11.25;38-4989;Sale;3400000;Cash;Crisbar Metro Margahayu
08/12/2020 11.20;36-5379;Sale;4844400;GRAB FOOD;Crisbar Metro Margahayu
08/12/2020 11.19;33-15250;Sale;6550000;Cash;Crisbar Unjani
08/12/2020 11.17;43-1378;Sale;3200000;GO FOOD;Crisbar Unjani
08/12/2020 11.15;15-31985;Sale;5250000;GRAB FOOD;Crisbar Jatinangor
08/12/2020 11.14;15-31984;Sale;2300000;GRAB FOOD;Crisbar Jatinangor
08/12/2020 11.13;36-5378;Sale;8200000;GRAB FOOD;Crisbar Metro Margahayu
08/12/2020 11.12;33-15249;Sale;2050000;Cash;Crisbar Unjani
08/12/2020 11.11;43-1377;Sale;2450000;GRAB FOOD;Crisbar Unjani
08/12/2020 11.04;33-15248;Sale;7800000;Cash;Crisbar Unjani
08/12/2020 11.04;33-15247;Sale;4300000;Cash;Crisbar Unjani
08/12/2020 11.04;38-4988;Sale;8297500;Cash;Crisbar Metro Margahayu
08/12/2020 11.03;4-41092;Sale;1800000;GOPAY;Crisbar Cisitu
08/12/2020 11.02;15-31983;Sale;2200000;OVO;Crisbar Jatinangor
08/12/2020 11.02;43-1376;Sale;7700000;GO FOOD;Crisbar Unjani
08/12/2020 11.01;43-1375;Sale;2000000;GO FOOD;Crisbar Unjani
08/12/2020 10.59;38-4987;Sale;3500000;Cash;Crisbar Metro Margahayu
08/12/2020 10.59;43-1374;Sale;4400000;GO FOOD;Crisbar Unjani
08/12/2020 10.56;4-41091;Sale;2350000;GOPAY;Crisbar Cisitu
08/12/2020 10.55;33-15246;Sale;1350000;Cash;Crisbar Unjani
08/12/2020 10.54;4-41090;Sale;2250000;GO FOOD;Crisbar Cisitu
08/12/2020 10.51;27-7779;Sale;6066000;GRAB FOOD;Crisbar Antapani
08/12/2020 10.51;29-6996;Sale;6300000;GO FOOD;Crisbar Sukajadi
08/12/2020 10.49;43-1373;Sale;2750000;GRAB FOOD;Crisbar Unjani
08/12/2020 10.49;19-38409;Sale;3412100;GRAB FOOD;Crisbar Sukapura
08/12/2020 10.47;43-1372;Sale;10650000;GRAB FOOD;Crisbar Unjani
08/12/2020 10.46;15-31982;Sale;4128200;GRAB FOOD;Crisbar Jatinangor
08/12/2020 10.44;4-41089;Sale;4296700;GRAB FOOD;Crisbar Cisitu
08/12/2020 10.43;4-41088;Sale;2700000;GRAB FOOD;Crisbar Cisitu
08/12/2020 10.42;4-41087;Sale;4044000;GRAB FOOD;Crisbar Cisitu
08/12/2020 10.41;15-31981;Sale;3454200;GRAB FOOD;Crisbar Jatinangor
08/12/2020 10.38;19-38408;Sale;3000000;GO FOOD;Crisbar Sukapura
08/12/2020 10.38;15-31980;Sale;3412100;GRAB FOOD;Crisbar Jatinangor
08/12/2020 10.36;15-31979;Sale;3300000;GO FOOD;Crisbar Jatinangor
08/12/2020 10.36;4-41086;Sale;1700000;Cash;Crisbar Cisitu
08/12/2020 10.35;43-1371;Sale;3150000;GO FOOD;Crisbar Unjani
08/12/2020 10.33;43-1370;Sale;10650000;GO FOOD;Crisbar Unjani
08/12/2020 10.32;27-7778;Sale;2300000;GRAB FOOD;Crisbar Antapani
08/12/2020 10.32;43-1369;Sale;5939600;GRAB FOOD;Crisbar Unjani
08/12/2020 10.29;15-31978;Sale;2300000;GO FOOD;Crisbar Jatinangor
08/12/2020 10.27;4-41085;Sale;2200000;GO FOOD;Crisbar Cisitu
08/12/2020 10.19;19-38407;Sale;4128200;GRAB FOOD;Crisbar Sukapura
08/12/2020 10.17;19-38406;Sale;4950000;GO FOOD;Crisbar Sukapura
08/12/2020 10.16;43-1368;Sale;1900000;GRAB FOOD;Crisbar Unjani
08/12/2020 10.14;4-41084;Sale;2550000;GO FOOD;Crisbar Cisitu
08/12/2020 10.12;38-4986;Sale;4600000;Cash;Crisbar Metro Margahayu
08/12/2020 10.08;33-15245;Sale;3600000;Cash;Crisbar Unjani
08/12/2020 10.07;4-41083;Sale;2600000;GO FOOD;Crisbar Cisitu
08/12/2020 10.07;4-41082;Sale;3000000;GO FOOD;Crisbar Cisitu
08/12/2020 10.05;4-41081;Sale;2000000;GO FOOD;Crisbar Cisitu
08/12/2020 10.05;33-15244;Sale;200000;Cash;Crisbar Unjani
08/12/2020 10.04;4-41080;Sale;3800000;Cash;Crisbar Cisitu
08/12/2020 09.58;33-15243;Sale;3800000;Cash;Crisbar Unjani
07/12/2020 22.20;4-41079;Sale;1300000;Cash;Crisbar Cisitu
07/12/2020 22.18;38-4985;Sale;1350000;Cash;Crisbar Metro Margahayu
07/12/2020 22.18;38-4984;Sale;0;Cash;Crisbar Metro Margahayu
07/12/2020 22.17;38-4983;Sale;0;Cash;Crisbar Metro Margahayu
07/12/2020 22.02;4-41078;Sale;5650000;GRAB FOOD;Crisbar Cisitu
07/12/2020 21.59;4-41077;Sale;5223500;GRAB FOOD;Crisbar Cisitu
07/12/2020 21.58;36-5377;Sale;4338900;GRAB FOOD;Crisbar Metro Margahayu
07/12/2020 21.58;19-38405;Sale;0;Cash;Crisbar Sukapura
07/12/2020 21.57;19-38404;Sale;300000;Cash;Crisbar Sukapura
07/12/2020 21.56;19-38403;Sale;300000;Cash;Crisbar Sukapura
07/12/2020 21.55;27-7777;Sale;0;Cash;Crisbar Antapani
07/12/2020 21.55;19-38402;Sale;1900000;Cash;Crisbar Sukapura
07/12/2020 21.54;29-6995;Sale;8450000;GO FOOD;Crisbar Sukajadi
07/12/2020 21.54;23-14439;Sale;1350000;Cash;Crisbar Sukabirus
07/12/2020 21.53;4-41076;Sale;3370000;GRAB FOOD;Crisbar Cisitu
07/12/2020 21.49;15-31977;Sale;4300000;GO FOOD;Crisbar Jatinangor
07/12/2020 21.48;4-41075;Sale;1800000;Cash;Crisbar Cisitu
07/12/2020 21.44;4-41074;Sale;2150000;GOPAY;Crisbar Cisitu
07/12/2020 21.44;15-31976;Sale;4970700;GRAB FOOD;Crisbar Jatinangor
07/12/2020 21.40;29-6994;Sale;1300000;Cash;Crisbar Sukajadi
07/12/2020 21.38;33-15242;Sale;500000;Cash;Crisbar Unjani
07/12/2020 21.38;15-31975;Sale;5850000;GO FOOD;Crisbar Jatinangor
07/12/2020 21.37;43-1367;Sale;5349900;GRAB FOOD;Crisbar Unjani
07/12/2020 21.36;27-7776;Sale;4000000;GO FOOD;Crisbar Antapani
07/12/2020 21.36;23-14438;Sale;2350000;GRAB FOOD;Crisbar Sukabirus
07/12/2020 21.36;19-38401;Sale;2150000;SHOPEE PAY;Crisbar Sukapura
07/12/2020 21.35;43-1366;Sale;2100000;GO FOOD;Crisbar Unjani
07/12/2020 21.33;4-41073;Sale;7245500;GRAB FOOD;Crisbar Cisitu
07/12/2020 21.29;4-41072;Sale;6650000;GRAB FOOD;Crisbar Cisitu
07/12/2020 21.28;33-15241;Sale;2700000;Cash;Crisbar Unjani
07/12/2020 21.28;33-15240;Sale;1350000;Cash;Crisbar Unjani
07/12/2020 21.27;33-15239;Sale;0;Cash;Crisbar Unjani
07/12/2020 21.27;33-15238;Sale;0;Cash;Crisbar Unjani
07/12/2020 21.27;33-15237;Sale;0;Cash;Crisbar Unjani
07/12/2020 21.26;33-15236;Sale;0;Cash;Crisbar Unjani
07/12/2020 21.26;33-15235;Sale;0;Cash;Crisbar Unjani
07/12/2020 21.26;29-6993;Sale;2550000;GO FOOD;Crisbar Sukajadi
07/12/2020 21.26;33-15234;Sale;4250000;Cash;Crisbar Unjani
07/12/2020 21.22;27-7775;Sale;2700000;Cash;Crisbar Antapani
07/12/2020 21.18;4-41071;Sale;3400000;GO FOOD;Crisbar Cisitu
07/12/2020 21.16;23-14437;Sale;2700000;Cash;Crisbar Sukabirus
07/12/2020 21.13;4-41070;Sale;4750000;Cash;Crisbar Cisitu
07/12/2020 21.12;15-31974;Sale;2300000;GO FOOD;Crisbar Jatinangor
07/12/2020 21.11;33-15233;Sale;3700000;Cash;Crisbar Unjani
07/12/2020 21.11;29-6992;Sale;3454200;GRAB FOOD;Crisbar Sukajadi
07/12/2020 21.11;15-31973;Sale;4044000;GRAB FOOD;Crisbar Jatinangor
07/12/2020 21.08;43-1365;Sale;4296700;GRAB FOOD;Crisbar Unjani
07/12/2020 21.03;38-4982;Sale;4450000;Cash;Crisbar Metro Margahayu
07/12/2020 21.03;15-31972;Sale;2000000;Cash;Crisbar Jatinangor
07/12/2020 21.01;4-41069;Sale;1700000;GOPAY;Crisbar Cisitu
07/12/2020 20.59;19-38400;Sale;1650000;Cash;Crisbar Sukapura
07/12/2020 20.58;27-7774;Sale;3000000;Cash;Crisbar Antapani
07/12/2020 20.58;15-31971;Sale;4000000;GO FOOD;Crisbar Jatinangor
07/12/2020 20.58;4-41068;Sale;2000000;SHOPEE PAY;Crisbar Cisitu
07/12/2020 20.57;27-7773;Sale;300000;Cash;Crisbar Antapani
07/12/2020 20.57;27-7772;Sale;0;Cash;Crisbar Antapani
07/12/2020 20.57;36-5376;Sale;5900000;GRAB FOOD;Crisbar Metro Margahayu
07/12/2020 20.56;15-31970;Sale;1950000;Cash;Crisbar Jatinangor
07/12/2020 20.56;4-41067;Sale;1900000;SHOPEE PAY;Crisbar Cisitu
07/12/2020 20.54;4-41066;Sale;1800000;SHOPEE PAY;Crisbar Cisitu
07/12/2020 20.52;29-6991;Sale;300000;Cash;Crisbar Sukajadi
07/12/2020 20.52;29-6990;Sale;300000;Cash;Crisbar Sukajadi
07/12/2020 20.51;4-41065;Sale;750000;Cash;Crisbar Cisitu
07/12/2020 20.50;29-6989;Sale;6600000;GO FOOD;Crisbar Sukajadi
07/12/2020 20.47;38-4981;Sale;4100000;Cash;Crisbar Metro Margahayu
07/12/2020 20.45;36-5375;Sale;4802200;GRAB FOOD;Crisbar Metro Margahayu
07/12/2020 20.44;38-4980;Sale;3100000;Cash;Crisbar Metro Margahayu
07/12/2020 20.44;4-41064;Sale;1900000;Cash;Crisbar Cisitu
07/12/2020 20.43;15-31969;Sale;1850000;GRAB FOOD;Crisbar Jatinangor
07/12/2020 20.42;19-38399;Sale;4000000;Cash;Crisbar Sukapura
07/12/2020 20.42;38-4979;Sale;4100000;Cash;Crisbar Metro Margahayu
07/12/2020 20.42;29-6988;Sale;5900000;GRAB FOOD;Crisbar Sukajadi
07/12/2020 20.40;4-41063;Sale;1950000;Cash;Crisbar Cisitu
07/12/2020 20.39;4-41062;Sale;1950000;Cash;Crisbar Cisitu
07/12/2020 20.39;4-41061;Sale;1950000;Cash;Crisbar Cisitu
07/12/2020 20.37;4-41060;Sale;3250000;GO FOOD;Crisbar Cisitu
07/12/2020 20.37;15-31968;Sale;2200000;GRAB FOOD;Crisbar Jatinangor
07/12/2020 20.37;4-41059;Sale;3900000;SHOPEE PAY;Crisbar Cisitu
07/12/2020 20.36;19-38398;Sale;2700000;Cash;Crisbar Sukapura
07/12/2020 20.35;19-38397;Sale;2950000;Cash;Crisbar Sukapura
07/12/2020 20.35;38-4978;Sale;5600000;Cash;Crisbar Metro Margahayu
07/12/2020 20.35;4-41058;Sale;2300000;Cash;Crisbar Cisitu
07/12/2020 20.34;43-1364;Sale;2100000;GRAB FOOD;Crisbar Unjani
07/12/2020 20.34;29-6987;Sale;5350000;GRAB FOOD;Crisbar Sukajadi
07/12/2020 20.32;19-38396;Sale;4400000;Cash;Crisbar Sukapura
07/12/2020 20.32;36-5374;Sale;3833400;GRAB FOOD;Crisbar Metro Margahayu
07/12/2020 20.30;15-31967;Sale;1500000;GRAB FOOD;Crisbar Jatinangor
07/12/2020 20.30;4-41057;Sale;2900000;GRAB FOOD;Crisbar Cisitu
07/12/2020 20.29;29-6986;Sale;3454200;GRAB FOOD;Crisbar Sukajadi
07/12/2020 20.26;29-6985;Sale;5392000;GRAB FOOD;Crisbar Sukajadi
07/12/2020 20.25;43-1363;Sale;3600000;GO FOOD;Crisbar Unjani
07/12/2020 20.24;4-41056;Sale;2050000;Cash;Crisbar Cisitu
07/12/2020 20.24;43-1362;Sale;5050000;GRAB FOOD;Crisbar Unjani
07/12/2020 20.23;15-31966;Sale;2450000;GOPAY;Crisbar Jatinangor
07/12/2020 20.22;15-31965;Sale;8950000;GRAB FOOD;Crisbar Jatinangor
07/12/2020 20.22;4-41055;Sale;2100000;Cash;Crisbar Cisitu
07/12/2020 20.21;38-4977;Sale;3800000;Cash;Crisbar Metro Margahayu
07/12/2020 20.20;43-1361;Sale;2700000;GO FOOD;Crisbar Unjani
07/12/2020 20.16;36-5373;Sale;6800000;GO FOOD;Crisbar Metro Margahayu
07/12/2020 20.15;38-4976;Sale;4300000;Cash;Crisbar Metro Margahayu
07/12/2020 20.14;29-6984;Sale;14550000;GO FOOD;Crisbar Sukajadi
07/12/2020 20.13;38-4975;Sale;600000;Cash;Crisbar Metro Margahayu
07/12/2020 20.11;33-15232;Sale;1450000;Cash;Crisbar Unjani
07/12/2020 20.10;19-38395;Sale;3900000;Cash;Crisbar Sukapura
07/12/2020 20.10;4-41054;Sale;3400000;Cash;Crisbar Cisitu
07/12/2020 20.09;4-41053;Sale;3622700;GRAB FOOD;Crisbar Cisitu
07/12/2020 20.09;33-15231;Sale;1350000;Cash;Crisbar Unjani
07/12/2020 20.08;4-41052;Sale;5850000;GRAB FOOD;Crisbar Cisitu
07/12/2020 20.06;15-31964;Sale;3200000;GO FOOD;Crisbar Jatinangor
07/12/2020 20.05;43-1360;Sale;4400000;GO FOOD;Crisbar Unjani
07/12/2020 20.04;29-6983;Sale;7582500;GRAB FOOD;Crisbar Sukajadi
07/12/2020 20.04;4-41051;Sale;2350000;Cash;Crisbar Cisitu
07/12/2020 20.03;15-31963;Sale;1550000;Cash;Crisbar Jatinangor
07/12/2020 20.00;4-41050;Sale;3800000;GO FOOD;Crisbar Cisitu
07/12/2020 19.59;36-5372;Sale;5055000;GRAB FOOD;Crisbar Metro Margahayu
07/12/2020 19.59;15-31962;Sale;2200000;GO FOOD;Crisbar Jatinangor
07/12/2020 19.58;27-7771;Sale;800000;GO FOOD;Crisbar Antapani
07/12/2020 19.55;15-31961;Sale;2300000;GO FOOD;Crisbar Jatinangor
07/12/2020 19.55;4-41049;Sale;2100000;GO FOOD;Crisbar Cisitu
07/12/2020 19.54;38-4974;Sale;1850000;Cash;Crisbar Metro Margahayu
07/12/2020 19.54;15-31960;Sale;200000;Cash;Crisbar Jatinangor
07/12/2020 19.53;4-41048;Sale;5500000;GO FOOD;Crisbar Cisitu
07/12/2020 19.53;33-15230;Sale;5050000;Cash;Crisbar Unjani
07/12/2020 19.52;4-41047;Sale;3200000;GRAB FOOD;Crisbar Cisitu
07/12/2020 19.51;29-6982;Sale;4000000;GO FOOD;Crisbar Sukajadi
07/12/2020 19.51;15-31959;Sale;2300000;GRAB FOOD;Crisbar Jatinangor
07/12/2020 19.51;33-15229;Sale;4600000;Cash;Crisbar Unjani
07/12/2020 19.50;43-1359;Sale;2300000;GO FOOD;Crisbar Unjani
07/12/2020 19.47;43-1358;Sale;2800000;GO FOOD;Crisbar Unjani
07/12/2020 19.46;15-31958;Sale;2900000;GRAB FOOD;Crisbar Jatinangor
07/12/2020 19.46;33-15228;Sale;3800000;Cash;Crisbar Unjani
07/12/2020 19.45;27-7770;Sale;3370000;GRAB FOOD;Crisbar Antapani
07/12/2020 19.45;33-15227;Sale;2700000;Cash;Crisbar Unjani
07/12/2020 19.44;43-1357;Sale;2800000;GRAB FOOD;Crisbar Unjani
07/12/2020 19.43;15-31957;Sale;0;Cash;Crisbar Jatinangor
07/12/2020 19.43;36-5371;Sale;3370000;GRAB FOOD;Crisbar Metro Margahayu
07/12/2020 19.42;4-41046;Sale;3900000;GO FOOD;Crisbar Cisitu
07/12/2020 19.41;27-7769;Sale;2650000;Cash;Crisbar Antapani
07/12/2020 19.40;4-41045;Sale;1900000;SHOPEE PAY;Crisbar Cisitu
07/12/2020 19.40;29-6981;Sale;3538500;GRAB FOOD;Crisbar Sukajadi
07/12/2020 19.37;33-15226;Sale;1350000;Cash;Crisbar Unjani
07/12/2020 19.34;23-14436;Sale;1350000;Cash;Crisbar Sukabirus
07/12/2020 19.34;15-31956;Sale;6800000;GRAB FOOD;Crisbar Jatinangor
07/12/2020 19.33;27-7768;Sale;7371900;GRAB FOOD;Crisbar Antapani
07/12/2020 19.33;15-31955;Sale;4300000;Cash;Crisbar Jatinangor
07/12/2020 19.31;4-41044;Sale;5307700;GRAB FOOD;Crisbar Cisitu
07/12/2020 19.30;33-15225;Sale;3200000;Cash;Crisbar Unjani
07/12/2020 19.30;15-31954;Sale;2600000;GO FOOD;Crisbar Jatinangor
07/12/2020 19.29;4-41043;Sale;3000000;GO FOOD;Crisbar Cisitu
07/12/2020 19.29;15-31953;Sale;2300000;GRAB FOOD;Crisbar Jatinangor
07/12/2020 19.28;19-38394;Sale;1350000;Cash;Crisbar Sukapura
07/12/2020 19.27;4-41042;Sale;1250000;Cash;Crisbar Cisitu
07/12/2020 19.27;19-38393;Sale;3454200;GRAB FOOD;Crisbar Sukapura
07/12/2020 19.26;43-1356;Sale;2450000;GRAB FOOD;Crisbar Unjani
07/12/2020 19.24;4-41041;Sale;2400000;Cash;Crisbar Cisitu
07/12/2020 19.23;4-41040;Sale;2300000;Cash;Crisbar Cisitu
07/12/2020 19.21;4-41039;Sale;2300000;Cash;Crisbar Cisitu
07/12/2020 19.20;4-41038;Sale;3538500;GRAB FOOD;Crisbar Cisitu
07/12/2020 19.20;15-31952;Sale;1350000;Cash;Crisbar Jatinangor
07/12/2020 19.19;19-38392;Sale;2300000;GRAB FOOD;Crisbar Sukapura
07/12/2020 19.18;29-6980;Sale;5400000;GO FOOD;Crisbar Sukajadi
07/12/2020 19.17;33-15224;Sale;4950000;Cash;Crisbar Unjani
07/12/2020 19.17;4-41037;Sale;2300000;Cash;Crisbar Cisitu
07/12/2020 19.16;15-31951;Sale;3412100;GRAB FOOD;Crisbar Jatinangor
07/12/2020 19.16;43-1355;Sale;6403000;GRAB FOOD;Crisbar Unjani
07/12/2020 19.16;4-41036;Sale;2300000;OVO;Crisbar Cisitu
07/12/2020 19.15;15-31950;Sale;2300000;GOPAY;Crisbar Jatinangor
07/12/2020 19.14;4-41035;Sale;3100000;GO FOOD;Crisbar Cisitu
07/12/2020 19.14;29-6979;Sale;4886500;GRAB FOOD;Crisbar Sukajadi
07/12/2020 19.12;19-38391;Sale;6947500;Cash;Crisbar Sukapura
07/12/2020 19.12;4-41034;Sale;2700000;Cash;Crisbar Cisitu
07/12/2020 19.11;38-4973;Sale;2450000;Cash;Crisbar Metro Margahayu
07/12/2020 19.11;15-31949;Sale;4700000;GO FOOD;Crisbar Jatinangor
07/12/2020 19.09;27-7767;Sale;5350000;GRAB FOOD;Crisbar Antapani
07/12/2020 19.06;33-15223;Sale;4600000;Cash;Crisbar Unjani
07/12/2020 19.05;27-7766;Sale;5560500;GRAB FOOD;Crisbar Antapani
07/12/2020 19.04;4-41033;Sale;1950000;GO FOOD;Crisbar Cisitu
07/12/2020 19.04;4-41032;Sale;2750000;OVO;Crisbar Cisitu
07/12/2020 19.02;4-41031;Sale;2400000;GRAB FOOD;Crisbar Cisitu
07/12/2020 19.00;4-41030;Sale;4000000;Cash;Crisbar Cisitu
07/12/2020 18.57;33-15222;Sale;6700000;Cash;Crisbar Unjani
07/12/2020 18.57;38-4972;Sale;4650000;Cash;Crisbar Metro Margahayu
07/12/2020 18.57;23-14435;Sale;3300000;Cash;Crisbar Sukabirus
07/12/2020 18.56;4-41029;Sale;3749100;GRAB FOOD;Crisbar Cisitu
07/12/2020 18.55;4-41028;Sale;1850000;Cash;Crisbar Cisitu
07/12/2020 18.55;19-38390;Refund;-4700000;GRAB FOOD;Crisbar Sukapura
07/12/2020 18.54;19-38389;Sale;3959700;GRAB FOOD;Crisbar Sukapura
07/12/2020 18.53;4-41027;Sale;4100000;Cash;Crisbar Cisitu
07/12/2020 18.53;19-38388;Sale;4700000;GRAB FOOD;Crisbar Sukapura
07/12/2020 18.51;4-41026;Sale;2800000;GO FOOD;Crisbar Cisitu
07/12/2020 18.51;4-41025;Sale;1900000;GOPAY;Crisbar Cisitu
07/12/2020 18.49;43-1354;Sale;4500000;GRAB FOOD;Crisbar Unjani
07/12/2020 18.49;36-5370;Sale;5350000;GRAB FOOD;Crisbar Metro Margahayu
07/12/2020 18.49;33-15221;Sale;1550000;Cash;Crisbar Unjani
07/12/2020 18.47;4-41024;Sale;3454200;GRAB FOOD;Crisbar Cisitu
07/12/2020 18.46;15-31948;Sale;1350000;Cash;Crisbar Jatinangor
07/12/2020 18.46;4-41023;Sale;5600000;GRAB FOOD;Crisbar Cisitu
07/12/2020 18.45;43-1353;Sale;0;Cash;Crisbar Unjani
07/12/2020 18.43;33-15220;Sale;0;Cash;Crisbar Unjani
07/12/2020 18.43;4-41022;Sale;1900000;GRAB FOOD;Crisbar Cisitu
07/12/2020 18.43;15-31947;Sale;5434100;GRAB FOOD;Crisbar Jatinangor
07/12/2020 18.42;29-6978;Sale;4970700;GRAB FOOD;Crisbar Sukajadi
07/12/2020 18.41;4-41021;Sale;2100000;GO FOOD;Crisbar Cisitu
07/12/2020 18.39;4-41020;Sale;4200000;Cash;Crisbar Cisitu
07/12/2020 18.38;4-41019;Sale;5000000;GRAB FOOD;Crisbar Cisitu
07/12/2020 18.36;4-41018;Sale;1900000;GOPAY;Crisbar Cisitu
07/12/2020 18.35;36-5369;Sale;8900000;GRAB FOOD;Crisbar Metro Margahayu
07/12/2020 18.34;4-41017;Sale;2000000;Cash;Crisbar Cisitu
07/12/2020 18.32;4-41016;Sale;1900000;Cash;Crisbar Cisitu
07/12/2020 18.32;43-1352;Sale;7540400;GRAB FOOD;Crisbar Unjani
07/12/2020 18.31;19-38387;Sale;4000000;GO FOOD;Crisbar Sukapura
07/12/2020 18.31;4-41015;Sale;4000000;GO FOOD;Crisbar Cisitu
07/12/2020 18.29;23-14434;Sale;3400000;Cash;Crisbar Sukabirus
07/12/2020 18.29;36-5368;Sale;2000000;GO FOOD;Crisbar Metro Margahayu
07/12/2020 18.29;4-41014;Sale;5900000;GRAB FOOD;Crisbar Cisitu
07/12/2020 18.29;23-14433;Sale;1300000;Cash;Crisbar Sukabirus
07/12/2020 18.28;15-31946;Sale;4700000;GO FOOD;Crisbar Jatinangor
07/12/2020 18.27;23-14432;Sale;1700000;Cash;Crisbar Sukabirus
07/12/2020 18.27;19-38386;Sale;1950000;GRAB FOOD;Crisbar Sukapura
07/12/2020 18.26;36-5367;Sale;3370000;GRAB FOOD;Crisbar Metro Margahayu
07/12/2020 18.26;4-41013;Sale;2300000;GRAB FOOD;Crisbar Cisitu
07/12/2020 18.24;4-41012;Sale;2400000;GOPAY;Crisbar Cisitu
07/12/2020 18.24;23-14431;Sale;2100000;Cash;Crisbar Sukabirus
07/12/2020 18.22;36-5366;Sale;8350000;GO FOOD;Crisbar Metro Margahayu
07/12/2020 18.21;4-41011;Sale;2150000;Cash;Crisbar Cisitu
07/12/2020 18.20;4-41010;Sale;2000000;Cash;Crisbar Cisitu
07/12/2020 18.18;43-1351;Sale;9900000;GRAB FOOD;Crisbar Unjani
07/12/2020 18.18;15-31945;Sale;2000000;GRAB FOOD;Crisbar Jatinangor
07/12/2020 18.15;15-31944;Sale;2300000;GRAB FOOD;Crisbar Jatinangor
07/12/2020 18.15;4-41009;Sale;4200000;GO FOOD;Crisbar Cisitu
07/12/2020 18.15;36-5365;Sale;3350000;GO FOOD;Crisbar Metro Margahayu
07/12/2020 18.14;4-41008;Sale;2050000;GOPAY;Crisbar Cisitu
07/12/2020 18.14;43-1350;Sale;2550000;GO FOOD;Crisbar Unjani
07/12/2020 18.13;4-41007;Sale;3496400;GRAB FOOD;Crisbar Cisitu
07/12/2020 18.13;15-31943;Sale;1950000;Cash;Crisbar Jatinangor
07/12/2020 18.10;19-38385;Sale;4597500;Cash;Crisbar Sukapura
